28.534,80.565,42.868,15.611,9.7709,72.575,19.957,8.1314,93.68,61.128,70.277,45.432,63.297,9.0122,27.246,63.606
28.304,80.236,42.606,15.454,9.6992,72.304,19.779,8.0262,93.124,60.84,69.876,45.057,62.752,8.9684,26.896,62.966
28.082,79.892,42.345,15.305,9.6291,72.025,19.606,7.9226,92.568,60.546,69.478,44.684,62.212,8.9244,26.551,62.288
27.866,79.533,42.086,15.164,9.5606,71.74,19.437,7.8207,92.011,60.245,69.082,44.314,61.676,8.8801,26.211,61.572
27.657,79.157,41.829,15.03,9.4935,71.446,19.271,7.7205,91.454,59.938,68.688,43.947,61.144,8.8357,25.876,60.824
27.455,78.764,41.573,14.904,9.4279,71.144,19.11,7.6218,90.896,59.623,68.297,43.583,60.616,8.791,25.546,60.049
27.258,78.354,41.319,14.785,9.3637,70.833,18.953,7.5248,90.339,59.301,67.908,43.222,60.092,8.7461,25.221,59.256
27.068,77.925,41.066,14.673,9.301,70.514,18.799,7.4294,89.781,58.97,67.522,42.863,59.572,8.7009,24.901,58.451
26.884,77.476,40.815,14.567,9.2396,70.187,18.648,7.3356,89.223,58.631,67.138,42.507,59.057,8.6554,24.585,57.643
26.706,77.007,40.565,14.467,9.1796,69.853,18.502,7.2433,88.665,58.283,66.757,42.154,58.545,8.6097,24.274,56.837
26.534,76.517,40.316,14.373,9.121,69.51,18.358,7.1527,88.107,57.926,66.378,41.803,58.038,8.5638,23.968,56.041
26.367,76.005,40.069,14.284,9.0636,69.16,18.218,7.0635,87.549,57.558,66.002,41.455,57.534,8.5177,23.666,55.257
26.206,75.471,39.824,14.201,9.0076,68.802,18.081,6.9759,86.991,57.181,65.628,41.11,57.034,8.4715,23.369,54.485
26.05,74.913,39.58,14.122,8.9528,68.438,17.946,6.8899,86.433,56.793,65.256,40.768,56.539,8.425,23.076,53.726
25.899,74.331,39.337,14.048,8.8992,68.067,17.815,6.8053,85.875,56.394,64.887,40.428,56.047,8.3784,22.788,52.978
25.753,73.724,39.096,13.979,8.8468,67.688,17.687,6.7222,85.318,55.983,64.52,40.09,55.559,8.3316,22.504,52.242
25.612,73.091,38.857,13.913,8.7955,67.304,17.561,6.6407,84.76,55.56,64.155,39.756,55.076,8.2848,22.225,51.517
25.476,72.431,38.618,13.852,8.7454,66.913,17.437,6.5606,84.203,55.125,63.793,39.424,54.596,8.2378,21.949,50.804
25.344,71.744,38.382,13.794,8.6965,66.515,17.317,6.4819,83.647,54.677,63.433,39.094,54.12,8.1906,21.678,50.102
25.216,71.028,38.146,13.739,8.6486,66.112,17.198,6.4047,83.091,54.216,63.075,38.767,53.648,8.1434,21.412,49.412
25.093,70.283,37.912,13.687,8.6017,65.703,17.082,6.329,82.535,53.742,62.72,38.443,53.179,8.0962,21.149,48.733
24.974,69.509,37.68,13.637,8.5559,65.289,16.967,6.2547,81.98,53.253,62.367,38.122,52.715,8.0488,20.89,48.065
24.859,68.704,37.449,13.59,8.5111,64.869,16.855,6.1818,81.425,52.75,62.017,37.803,52.254,8.0014,20.636,47.408
24.748,67.867,37.219,13.545,8.4673,64.444,16.745,6.1103,80.871,52.232,61.668,37.486,51.797,7.954,20.385,46.762
24.641,66.998,36.991,13.501,8.4244,64.014,16.636,6.0401,80.317,51.701,61.322,37.172,51.344,7.9066,20.139,46.126
24.537,66.096,36.764,13.459,8.3824,63.579,16.529,5.9714,79.764,51.16,60.979,36.861,50.895,7.8591,19.896,45.501
24.436,65.159,36.539,13.418,8.3413,63.14,16.424,5.904,79.212,50.614,60.637,36.552,50.449,7.8117,19.657,44.887
24.339,64.189,36.315,13.378,8.3011,62.696,16.32,5.838,78.661,50.069,60.298,36.245,50.008,7.7643,19.422,44.283
24.245,63.182,36.093,13.339,8.2618,62.248,16.218,5.7732,78.11,49.529,59.961,35.942,49.57,7.7169,19.19,43.69
24.153,62.14,35.871,13.3,8.2232,61.796,16.116,5.7099,77.56,48.999,59.626,35.64,49.135,7.6696,18.962,43.106
24.065,61.065,35.652,13.261,8.1854,61.341,16.016,5.6478,77.011,48.481,59.294,35.341,48.704,7.6223,18.738,42.533
23.979,59.966,35.433,13.222,8.1483,60.881,15.917,5.587,76.464,47.976,58.964,35.045,48.277,7.5751,18.518,41.97
23.896,58.854,35.216,13.183,8.112,60.418,15.818,5.5275,75.917,47.483,58.636,34.751,47.854,7.528,18.301,41.417
23.815,57.738,35.001,13.144,8.0764,59.952,15.721,5.4693,75.371,47.003,58.31,34.459,47.434,7.481,18.087,40.873
23.736,56.626,34.786,13.106,8.0415,59.483,15.624,5.4124,74.826,46.534,57.987,34.17,47.018,7.4341,17.877,40.339
23.659,55.53,34.574,13.067,8.0072,59.011,15.528,5.3567,74.283,46.076,57.665,33.884,46.605,7.3874,17.67,39.814
23.584,54.455,34.362,13.029,7.9735,58.537,15.433,5.3022,73.74,45.63,57.346,33.6,46.196,7.3408,17.467,39.299
23.511,53.404,34.152,12.991,7.9404,58.06,15.339,5.249,73.199,45.196,57.029,33.318,45.791,7.2943,17.267,38.794
23.44,52.376,33.943,12.952,7.9078,57.581,15.246,5.197,72.659,44.772,56.715,33.038,45.389,7.2481,17.07,38.297
23.37,51.37,33.736,12.914,7.8758,57.099,15.153,5.1461,72.121,44.36,56.402,32.761,44.99,7.202,16.876,37.81
23.301,50.387,33.53,12.877,7.8443,56.616,15.061,5.0965,71.584,43.957,56.092,32.487,44.596,7.1561,16.685,37.331
23.234,49.425,33.325,12.839,7.8132,56.131,14.971,5.048,71.048,43.566,55.783,32.215,44.204,7.1104,16.498,36.862
23.167,48.486,33.121,12.801,7.7826,55.645,14.881,5.0007,70.514,43.184,55.477,31.945,43.816,7.065,16.313,36.401
23.102,47.568,32.919,12.764,7.7525,55.157,14.792,4.9545,69.981,42.813,55.173,31.677,43.432,7.0198,16.132,35.949
23.037,46.671,32.719,12.726,7.7227,54.668,14.703,4.9095,69.45,42.452,54.872,31.412,43.051,6.9749,15.953,35.505
22.973,45.795,32.519,12.689,7.6933,54.179,14.616,4.8656,68.92,42.1,54.572,31.149,42.673,6.9302,15.777,35.07
22.909,44.94,32.321,12.652,7.6642,53.688,14.529,4.8228,68.392,41.757,54.274,30.888,42.299,6.8859,15.604,34.643
22.846,44.105,32.124,12.615,7.6354,53.198,14.443,4.7811,67.866,41.424,53.979,30.63,41.928,6.8418,15.434,34.224
22.783,43.29,31.929,12.578,7.607,52.706,14.358,4.7405,67.342,41.1,53.685,30.374,41.56,6.798,15.266,33.814
22.72,42.494,31.735,12.541,7.5788,52.215,14.274,4.7009,66.819,40.785,53.394,30.121,41.196,6.7546,15.101,33.411
22.658,41.718,31.542,12.504,7.551,51.724,14.19,4.6624,66.298,40.478,53.105,29.869,40.835,6.7115,14.939,33.017
22.597,40.961,31.35,12.468,7.5235,51.233,14.108,4.625,65.78,40.18,52.817,29.62,40.478,6.6688,14.779,32.63
22.535,40.223,31.16,12.431,7.4963,50.743,14.026,4.5886,65.263,39.89,52.532,29.373,40.123,6.6264,14.622,32.25
22.475,39.503,30.971,12.395,7.4694,50.253,13.945,4.5532,64.748,39.608,52.249,29.128,39.772,6.5844,14.467,31.879
22.414,38.802,30.783,12.359,7.4428,49.764,13.864,4.5189,64.235,39.333,51.968,28.886,39.425,6.5428,14.315,31.514
22.354,38.118,30.597,12.323,7.4165,49.276,13.785,4.4855,63.724,39.067,51.689,28.646,39.08,6.5016,14.165,31.158
22.295,37.452,30.412,12.287,7.3905,48.79,13.706,4.4531,63.215,38.808,51.412,28.408,38.739,6.4609,14.017,30.808
22.235,36.804,30.228,12.251,7.3648,48.304,13.628,4.4217,62.709,38.556,51.137,28.172,38.401,6.4206,13.872,30.465
22.177,36.172,30.045,12.215,7.3394,47.821,13.551,4.3912,62.205,38.311,50.864,27.938,38.066,6.3807,13.729,30.13
22.118,35.557,29.864,12.18,7.3143,47.339,13.474,4.3617,61.703,38.073,50.593,27.707,37.734,6.3413,13.588,29.801
22.06,34.959,29.684,12.144,7.2895,46.859,13.398,4.3331,61.203,37.841,50.324,27.478,37.406,6.3024,13.449,29.479
22.003,34.377,29.505,12.109,7.265,46.382,13.323,4.3055,60.706,37.616,50.057,27.251,37.08,6.264,13.312,29.163
21.946,33.81,29.327,12.073,7.2408,45.907,13.249,4.2787,60.211,37.398,49.792,27.026,36.758,6.2261,13.177,28.855
21.889,33.259,29.151,12.038,7.2169,45.434,13.176,4.2528,59.718,37.185,49.529,26.803,36.439,6.1887,13.044,28.552
21.833,32.723,28.976,12.003,7.1932,44.965,13.103,4.2279,59.228,36.978,49.268,26.582,36.123,6.1518,12.913,28.256
21.777,32.203,28.802,11.968,7.1699,44.498,13.031,4.2038,58.741,36.777,49.009,26.364,35.81,6.1155,12.784,27.967
21.722,31.697,28.629,11.934,7.1469,44.035,12.96,4.1805,58.256,36.581,48.752,26.147,35.5,6.0797,12.656,27.683
21.666,31.205,28.458,11.899,7.1241,43.574,12.889,4.1581,57.774,36.39,48.497,25.933,35.193,6.0446,12.53,27.405
21.612,30.727,28.288,11.864,7.1016,43.118,12.819,4.1366,57.295,36.204,48.243,25.72,34.889,6.01,12.406,27.134
21.558,30.263,28.119,11.83,7.0794,42.665,12.75,4.1158,56.818,36.023,47.992,25.51,34.588,5.976,12.284,26.868
21.504,29.812,27.951,11.796,7.0575,42.216,12.682,4.0959,56.344,35.847,47.742,25.302,34.29,5.9427,12.163,26.607
21.45,29.375,27.785,11.761,7.0359,41.772,12.614,4.0768,55.873,35.675,47.495,25.096,33.995,5.9099,12.044,26.352
21.397,28.95,27.619,11.727,7.0146,41.332,12.547,4.0584,55.405,35.508,47.249,24.892,33.703,5.8779,11.927,26.103
21.345,28.538,27.455,11.693,6.9935,40.896,12.481,4.0408,54.939,35.344,47.005,24.69,33.413,5.8464,11.811,25.859
21.292,28.139,27.292,11.66,6.9727,40.465,12.415,4.024,54.477,35.184,46.763,24.49,33.127,5.8157,11.696,25.62
21.24,27.751,27.131,11.626,6.9522,40.039,12.35,4.0079,54.018,35.028,46.523,24.292,32.844,5.7856,11.583,25.387
21.189,27.375,26.97,11.592,6.932,39.618,12.286,3.9926,53.562,34.875,46.285,24.096,32.563,5.7563,11.472,25.158
21.138,27.01,26.811,11.559,6.912,39.202,12.223,3.9779,53.109,34.726,46.048,23.902,32.286,5.7276,11.362,24.934
21.087,26.657,26.653,11.525,6.8923,38.792,12.16,3.964,52.659,34.579,45.814,23.71,32.011,5.6997,11.254,24.715
21.037,26.314,26.496,11.492,6.8729,38.387,12.098,3.9508,52.212,34.435,45.581,23.519,31.739,5.6725,11.147,24.501
20.987,25.981,26.34,11.459,6.8538,37.987,12.036,3.9382,51.769,34.294,45.35,23.331,31.47,5.646,11.042,24.291
20.938,25.659,26.185,11.426,6.8349,37.593,11.976,3.9264,51.329,34.155,45.121,23.145,31.203,5.6202,10.938,24.086
20.888,25.347,26.032,11.393,6.8163,37.203,11.916,3.9151,50.892,34.019,44.894,22.961,30.94,5.5951,10.836,23.885
20.84,25.044,25.879,11.36,6.7979,36.818,11.856,3.9046,50.459,33.884,44.668,22.779,30.679,5.5707,10.735,23.688
20.791,24.751,25.728,11.327,6.7798,36.439,11.797,3.8946,50.029,33.751,44.444,22.598,30.421,5.5469,10.635,23.496
20.744,24.466,25.578,11.295,6.762,36.064,11.739,3.8853,49.602,33.62,44.222,22.42,30.165,5.5237,10.537,23.307
20.696,24.191,25.429,11.262,6.7445,35.695,11.682,3.8766,49.179,33.49,44.002,22.243,29.913,5.5013,10.441,23.123
20.649,23.923,25.281,11.23,6.7272,35.33,11.625,3.8684,48.76,33.362,43.784,22.068,29.662,5.4794,10.346,22.942
20.602,23.664,25.135,11.198,6.7101,34.97,11.569,3.8609,48.344,33.234,43.567,21.895,29.415,5.4582,10.252,22.765
20.556,23.413,24.989,11.166,6.6933,34.615,11.513,3.8539,47.933,33.107,43.352,21.724,29.17,5.4376,10.159,22.591
20.51,23.169,24.845,11.134,6.6768,34.264,11.458,3.8475,47.524,32.981,43.139,21.555,28.928,5.4176,10.068,22.421
20.464,22.932,24.702,11.102,6.6605,33.918,11.404,3.8416,47.12,32.855,42.928,21.388,28.689,5.3982,9.9789,22.254
20.419,22.702,24.559,11.07,6.6445,33.577,11.351,3.8363,46.719,32.73,42.718,21.222,28.452,5.3794,9.8906,22.09
20.374,22.479,24.418,11.038,6.6288,33.241,11.298,3.8315,46.322,32.605,42.51,21.059,28.217,5.3611,9.8037,21.93
20.33,22.262,24.279,11.007,6.6133,32.909,11.245,3.8271,45.93,32.481,42.304,20.897,27.986,5.3434,9.7181,21.772
20.286,22.052,24.14,10.975,6.598,32.581,11.194,3.8233,45.541,32.357,42.099,20.737,27.756,5.3263,9.6338,21.618
20.242,21.847,24.002,10.944,6.583,32.258,11.142,3.82,45.156,32.233,41.896,20.579,27.53,5.3097,9.5508,21.466
20.199,21.647,23.865,10.913,6.5682,31.939,11.092,3.8171,44.775,32.11,41.695,20.422,27.306,5.2937,9.4692,21.317
20.156,21.453,23.73,10.882,6.5537,31.625,11.042,3.8147,44.398,31.987,41.495,20.267,27.084,5.2782,9.3888,21.171
20.113,21.263,23.596,10.851,6.5394,31.314,10.993,3.8127,44.026,31.865,41.297,20.114,26.865,5.2632,9.3097,21.027
20.071,21.078,23.462,10.82,6.5254,31.008,10.944,3.8111,43.658,31.743,41.101,19.963,26.648,5.2487,9.2319,20.885
20.029,20.897,23.33,10.789,6.5116,30.707,10.896,3.81,43.294,31.622,40.906,19.814,26.433,5.2348,9.1553,20.745
19.988,20.72,23.199,10.758,6.498,30.409,10.848,3.8093,42.934,31.501,40.713,19.666,26.221,5.2213,9.0799,20.608
19.947,20.547,23.069,10.728,6.4847,30.116,10.801,3.809,42.578,31.38,40.522,19.52,26.012,5.2082,9.0058,20.473
19.906,20.377,22.94,10.697,6.4716,29.826,10.755,3.809,42.227,31.26,40.332,19.375,25.805,5.1957,8.9329,20.339
19.866,20.21,22.812,10.667,6.4588,29.541,10.709,3.8094,41.881,31.141,40.144,19.233,25.6,5.1836,8.8612,20.208
19.826,20.046,22.685,10.637,6.4462,29.259,10.664,3.8102,41.539,31.021,39.958,19.092,25.397,5.172,8.7908,20.078
19.786,19.885,22.559,10.607,6.4338,28.982,10.619,3.8113,41.201,30.902,39.773,18.953,25.197,5.1608,8.7215,19.95
19.747,19.725,22.434,10.577,6.4217,28.708,10.575,3.8128,40.868,30.784,39.589,18.815,25,5.15,8.6533,19.823
19.708,19.568,22.31,10.547,6.4097,28.438,10.532,3.8145,40.54,30.666,39.408,18.679,24.804,5.1397,8.5863,19.697
19.67,19.412,22.187,10.517,6.3981,28.172,10.489,3.8166,40.216,30.549,39.227,18.544,24.611,5.1297,8.5205,19.573
19.632,19.258,22.066,10.488,6.3866,27.91,10.446,3.8189,39.897,30.432,39.049,18.412,24.42,5.1202,8.4558,19.45
