21.9
39
56.1
73.2
90.3
107.4
124.6
142.2
160.4
178.9
196.1
213
231
249
266
284
302
320
337
354
371
389
405
423
338
455
473
490
508
526
543
559
577
594
612
629.8
647.6
665.4
683.2
701
718.8
736.6
754.4
772.2
790
808.2
826.4
844.6
862.8
881
899
917
935
953
971
989.2
1007.4
1025.6
1043.8
1062
1080.4
1098.8
1117.2
1135.6
1154
1172.4
1190.8
1209.2
1227.6
1246
1264.8
1283.6
1302.4
1321.2
1340
1358.8
1377.6
1396.4
1415.2
1434
1453.6
1473.2
1492.8
1512.4
1532
1552
1572
1592
1612
1632
1652.2
1672.4
1692.6
1712.8
1733
1753.2
1773.4
1793.6
1813.8
1834
1854
1874
1894
1914
1934
1954.6
1975.2
1995.8
2016.4
2037
2057.2
2077.4
2097.6
2117.8
2138
2158.2
2178.4
2198.6
2218.8
2239
2259.2
2279.4
2299.6
2319.8
2340
2360
2380
2400
2420
2440
2459.6
2479.2
2498.8
2518.4
2538
2558.4
2578.8
2599.2
2619.6
2640
2659.4
2678.8
2698.2
2717.6
2737
2756.4
2775.8
2795.2
2814.6
2834
2854
2874
2894
2914
2934
2953.2
2972.4
2991.6
3010.8
3030
3050
3070
3090
3110
3130
3148
3166
3184
3202
3220
3240
3260
3280
3300
3320
3340
3360
3380
3400
3420
3438
3456
3474
3492
3510
3528
3546
3564
3582
3600
3618
3636
3654
3672
3690
3709
3728
3747
3766
3785
3804
3823
3842
3861
3880
3899
3918
3937
3956
3975
3994
4013
4032
4051
4070
4087
4104
4121
4138
4155
4172
4189
4206
4223
4240
4255
4270
4285
4300
4315
4330
4345
4360
4375
4390
4408
4426
4444
4462
4480
4498
4516
4534
4552
4570
4585
4600
4615
4630
4645
4660
4675
4690
4705
4720
4738
4756
4774
4792
4810
4828
4846
4864
4882
4900
4917
4934
4951
4968
4985
5002
5019
5036
5053
5070
5088
5106
5124
5142
5160
5178
5196
5214
5232
5250
5266
5282
5298
5314
5330
5346
5362
5378
5394
5410
5427
5444
5461
5478
5495
5512
5529
5546
5563
5580
5595
5610
5625
5640
5655
5670
5685
5700
5715
5730
5744
5758
5772
5786
5800
5814
5828
5842
5856
5870
5886
5902
5918
5934
5950
5966
5982
5998
6014
6030
6044
6058
6072
6086
6100
6114
6128
6142
6156
6170
6185
6200
6215
6230
6245
6260
6275
6290
6305
6320
6334
6348
6362
6376
6390
6404
6418
6432
6446
6460
6475
6490
6505
6520
6535
6550
6565
6580
6595
6610
6624
6638
6652
6666
6680
6694
6708
6722
6736
6750
6764
6778
6792
6806
6820
6834
6848
6862
6876
6890
6903
6916
6929
6942
6955
6968
6981
6994
7007
7020
7032
7044
7056
7068
7080
7092
7104
7116
7128
7140
7153
7166
7179
7192
7205
7218
7231
7244
7257
7270
7283
7296
7309
7322
7335
7348
7361
7374
7387
7400
7411
7422
7433
7444
7455
7466
7477
7488
7499
7510
7523
7536
7549
7562
7575
7588
7601
7614
7627
7640
7651
7662
7673
7684
7695
7706
7717
7728
7739
7750
7761
7772
7783
7794
7805
7816
7827
7838
7849
7860
7871
7882
7893
7904
7915
7926
7937
7948
7959
7970
7983
7996
8009
8022
8035
8048
8061
8074
8087
8100
