20.26,21.02,21.47,19.81,20.92,16.34,18.38,15,15.33,14.47,15.02,14.75,15.6,15.65,15.46,15.18
3.236,3.362,3.43,3.171,3.346,2.614,2.941,2.394,2.454,2.313,2.405,2.363,2.515,2.504,2.46,2.436
1.186,1.354,2.171,1.237,1.271,1.57,1.145,1.57,1.608,1.533,1.51,1.353,1.106,1.39,1.673,1.599
14.23,25.42,15.47,6.734,21.44,8.996,5.323,4.386,5.528,3.97,5.492,5.227,3.239,5.394,5.955,4.877
0.07468,0.0859,0.06859,0.07038,0.07101,0.05011,0.05272,0.04714,0.05424,0.05364,0.05385,0.05084,0.04908,0.04862,0.04714,0.04714
-1.235,-1.606,-1.112,-1.006,-1.223,-0.7429,-0.8428,-0.6681,-0.8384,-0.889,-0.8348,-0.7302,-0.7143,-0.7469,-0.6935,-0.6681
14.77,20.7,13.32,11.86,17.38,9.332,12.01,7.657,9.517,8.638,9.538,8.7,9.396,8.464,8.901,7.657
